[12:49:19.987] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927759,"saleWh":753,"cost":"1506000000000000"}
[12:49:23.117] {"buyerId":"0x85Bb914712eeCe6eCcdeCC0dc2e380e367a96f14","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927763,"saleWh":307,"cost":"614000000000000"}
[12:49:26.987] {"buyerId":"0xCd8591eAF4Ae443280119a2003bfdf4B125f1886","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927766,"saleWh":137,"cost":"274000000000000"}
[12:49:33.508] {"buyerId":"0xb1e14037a0C35B81A2ED086D98e4aCe0A5229c96","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927773,"saleWh":252,"cost":"504000000000000"}
[12:49:34.051] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927774,"saleWh":767,"cost":"1534000000000000"}
[12:49:35.989] {"buyerId":"0x9e02ea42Dcc44e15357De7600f0700545b78B4b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927775,"saleWh":493,"cost":"986000000000000"}
[12:49:41.067] {"buyerId":"0x85Bb914712eeCe6eCcdeCC0dc2e380e367a96f14","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927781,"saleWh":314,"cost":"628000000000000"}
[12:49:43.043] {"buyerId":"0x74EcbE56958969A0b166DC95Cc0F4Aa6aA035fD7","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927783,"saleWh":59,"cost":"118000000000000"}
[12:49:43.901] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927783,"saleWh":759,"cost":"1518000000000000"}
[12:49:55.538] {"buyerId":"0xCd8591eAF4Ae443280119a2003bfdf4B125f1886","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927795,"saleWh":137,"cost":"274000000000000"}
[12:50:03.042] {"buyerId":"0x9e02ea42Dcc44e15357De7600f0700545b78B4b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927803,"saleWh":493,"cost":"986000000000000"}
[12:50:03.046] {"buyerId":"0x74EcbE56958969A0b166DC95Cc0F4Aa6aA035fD7","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927803,"saleWh":66,"cost":"132000000000000"}
[12:50:03.093] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927803,"saleWh":795,"cost":"1590000000000000"}
[12:50:07.018] {"buyerId":"0x85Bb914712eeCe6eCcdeCC0dc2e380e367a96f14","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927807,"saleWh":342,"cost":"684000000000000"}
[12:50:14.659] {"buyerId":"0xb1e14037a0C35B81A2ED086D98e4aCe0A5229c96","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927814,"saleWh":252,"cost":"504000000000000"}
[12:50:21.036] {"buyerId":"0x9e02ea42Dcc44e15357De7600f0700545b78B4b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927821,"saleWh":500,"cost":"1000000000000000"}
[12:50:25.007] {"buyerId":"0xCd8591eAF4Ae443280119a2003bfdf4B125f1886","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927824,"saleWh":158,"cost":"316000000000000"}
[12:50:29.029] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927829,"saleWh":784,"cost":"1568000000000000"}
[12:50:30.990] {"buyerId":"0x74EcbE56958969A0b166DC95Cc0F4Aa6aA035fD7","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927830,"saleWh":59,"cost":"118000000000000"}
[12:50:34.986] {"buyerId":"0x85Bb914712eeCe6eCcdeCC0dc2e380e367a96f14","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927834,"saleWh":316,"cost":"632000000000000"}
[12:50:38.380] {"buyerId":"0xb1e14037a0C35B81A2ED086D98e4aCe0A5229c96","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927838,"saleWh":252,"cost":"504000000000000"}
[12:50:46.103] {"buyerId":"0xCd8591eAF4Ae443280119a2003bfdf4B125f1886","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927846,"saleWh":165,"cost":"330000000000000"}
[12:50:46.106] {"buyerId":"0x9e02ea42Dcc44e15357De7600f0700545b78B4b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927846,"saleWh":479,"cost":"958000000000000"}
[12:50:49.896] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927849,"saleWh":762,"cost":"1524000000000000"}
[12:50:50.957] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927850,"saleWh":749,"cost":"1498000000000000"}
[12:50:54.016] {"buyerId":"0x85Bb914712eeCe6eCcdeCC0dc2e380e367a96f14","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927853,"saleWh":323,"cost":"646000000000000"}
[12:50:54.984] {"buyerId":"0x74EcbE56958969A0b166DC95Cc0F4Aa6aA035fD7","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927854,"saleWh":59,"cost":"118000000000000"}
[12:50:58.038] {"buyerId":"0xb1e14037a0C35B81A2ED086D98e4aCe0A5229c96","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927858,"saleWh":252,"cost":"504000000000000"}
[12:51:05.994] {"buyerId":"0x9e02ea42Dcc44e15357De7600f0700545b78B4b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927865,"saleWh":492,"cost":"984000000000000"}
[12:51:06.004] {"buyerId":"0xCd8591eAF4Ae443280119a2003bfdf4B125f1886","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927865,"saleWh":130,"cost":"260000000000000"}
[12:51:10.234] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927870,"saleWh":776,"cost":"1552000000000000"}
[12:51:14.027] {"buyerId":"0x85Bb914712eeCe6eCcdeCC0dc2e380e367a96f14","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927874,"saleWh":316,"cost":"632000000000000"}
[12:51:18.048] {"buyerId":"0x74EcbE56958969A0b166DC95Cc0F4Aa6aA035fD7","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927878,"saleWh":66,"cost":"132000000000000"}
[12:51:22.868] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927882,"saleWh":776,"cost":"1552000000000000"}
[12:51:27.089] {"buyerId":"0xb1e14037a0C35B81A2ED086D98e4aCe0A5229c96","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927887,"saleWh":251,"cost":"502000000000000"}
[12:51:31.276] {"buyerId":"0xCd8591eAF4Ae443280119a2003bfdf4B125f1886","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927891,"saleWh":137,"cost":"274000000000000"}
[12:51:31.308] {"buyerId":"0x9e02ea42Dcc44e15357De7600f0700545b78B4b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927891,"saleWh":470,"cost":"940000000000000"}
[12:51:35.004] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927894,"saleWh":808,"cost":"1616000000000000"}
[12:51:35.033] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927895,"saleWh":1204,"cost":"2408000000000000"}
[12:51:37.039] {"buyerId":"0x85Bb914712eeCe6eCcdeCC0dc2e380e367a96f14","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927897,"saleWh":327,"cost":"654000000000000"}
[12:51:42.981] {"buyerId":"0x74EcbE56958969A0b166DC95Cc0F4Aa6aA035fD7","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927902,"saleWh":59,"cost":"118000000000000"}
[12:51:45.618] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927905,"saleWh":759,"cost":"1518000000000000"}
[12:51:49.039] {"buyerId":"0xb1e14037a0C35B81A2ED086D98e4aCe0A5229c96","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927909,"saleWh":244,"cost":"488000000000000"}
[12:51:52.967] {"buyerId":"0x9e02ea42Dcc44e15357De7600f0700545b78B4b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927912,"saleWh":471,"cost":"942000000000000"}
[12:51:53.014] {"buyerId":"0xCd8591eAF4Ae443280119a2003bfdf4B125f1886","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927912,"saleWh":151,"cost":"302000000000000"}
[12:52:00.055] {"buyerId":"0x85Bb914712eeCe6eCcdeCC0dc2e380e367a96f14","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927920,"saleWh":314,"cost":"628000000000000"}
[12:52:04.006] {"buyerId":"0x74EcbE56958969A0b166DC95Cc0F4Aa6aA035fD7","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927923,"saleWh":59,"cost":"118000000000000"}
[12:52:07.319] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927927,"saleWh":752,"cost":"1504000000000000"}
[12:52:14.042] {"buyerId":"0xb1e14037a0C35B81A2ED086D98e4aCe0A5229c96","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927934,"saleWh":252,"cost":"504000000000000"}
[12:52:15.138] {"buyerId":"0xCd8591eAF4Ae443280119a2003bfdf4B125f1886","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927935,"saleWh":165,"cost":"330000000000000"}
[12:52:15.140] {"buyerId":"0x9e02ea42Dcc44e15357De7600f0700545b78B4b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927935,"saleWh":465,"cost":"930000000000000"}
[12:52:20.036] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927940,"saleWh":739,"cost":"1478000000000000"}
[12:52:20.065] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927940,"saleWh":759,"cost":"1518000000000000"}
[12:52:24.027] {"buyerId":"0x85Bb914712eeCe6eCcdeCC0dc2e380e367a96f14","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927944,"saleWh":314,"cost":"628000000000000"}
[12:52:26.025] {"buyerId":"0x74EcbE56958969A0b166DC95Cc0F4Aa6aA035fD7","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927946,"saleWh":66,"cost":"132000000000000"}
[12:52:33.975] {"buyerId":"0x5D64FE69B13B6A847d240c3BA558485De90c62b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927953,"saleWh":1234,"cost":"2468000000000000"}
[12:52:34.071] {"buyerId":"0xb1e14037a0C35B81A2ED086D98e4aCe0A5229c96","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927954,"saleWh":252,"cost":"504000000000000"}
[12:52:38.121] {"buyerId":"0x9e02ea42Dcc44e15357De7600f0700545b78B4b8","sellerId":"0xf3718908E40B4FCd3ec8656b152C2C67D3357DC3","time":1543927958,"saleWh":450,"cost":"900000000000000"}
[12:52:38.144] {"buyerId":"0xCd8591eAF4Ae443280119a2003bfdf4B125f1886","sellerId":"0x85176b816BEd182c08DdaAcCF6fD060a152Da175","time":1543927958,"saleWh":137,"cost":"274000000000000"}
